UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1002938,No,202.0,iOS and Android,5425.0,,3,Financial,87.0,6142,1,Yes,20,Yes,2,1,6
1002939,No,367.0,iOS,35805.0,1,3,Medical,63.0,5390,2,No,14,No,4,0,17
1002940,No,255.0,iOS and Android,21980.0,1,3,Medical,82.0,4404,2,No,12,No,1,0,6
1002941,Yes,308.0,iOS and Android,38616.0,1,2,Financial,106.0,6051,10,Yes,22,No,1,0,8
1002942,No,368.0,iOS,9801.0,1,1,Financial,66.0,5184,1,No,30,Yes,4,1,18
1002943,Yes,,iOS and Android,48099.0,1,2,Other,105.0,2138,6,Yes,20,No,2,0,11
1002944,No,249.0,iOS,48758.0,1,4,Financial,65.0,2954,1,Yes,18,No,3,0,14
1002945,No,205.0,iOS and Android,20729.0,1,1,Medical,47.0,3521,9,No,20,No,4,1,11
1002946,No,,iOS,35205.0,1,2,Financial,93.0,3111,1,No,17,No,3,0,14
1002947,No,445.0,iOS and Android,46377.0,1,3,Medical,90.0,2721,4,Yes,29,Yes,1,3,19
1002948,No,226.0,iOS and Android,47563.0,24,1,Financial,74.0,2739,3,No,28,Yes,2,1,2
1002949,No,287.0,iOS,7590.0,23,3,Financial,58.0,9576,0,No,27,Yes,2,0,16
1002950,No,271.0,iOS and Android,45512.0,27,3,Medical,99.0,5277,6,No,16,No,2,2,24
1002951,No,263.0,iOS and Android,28348.0,16,3,Medical,93.0,2470,0,No,20,No,3,1,12
1002952,No,219.0,iOS and Android,5390.0,15,2,Financial,63.0,4251,1,Yes,18,No,4,0,14
1002953,No,234.0,iOS and Android,23488.0,26,1,Financial,45.0,2967,1,No,25,No,4,1,9
1002954,No,256.0,iOS and Android,47147.0,19,2,Medical,,2707,1,No,17,No,3,1,10
1002955,Yes,212.0,iOS and Android,3643.0,24,3,Financial,55.0,2078,5,Yes,25,No,2,0,7
1002956,No,219.0,iOS and Android,48646.0,21,4,Financial,64.0,10035,3,No,21,No,3,1,18
1002957,No,241.0,iOS and Android,11725.0,1,2,Financial,93.0,3349,0,Yes,16,No,4,2,11
1002958,No,,Android,39354.0,16,2,Medical,106.0,2984,1,Yes,19,No,2,2,10
1002959,No,399.0,iOS and Android,42704.0,1,4,Financial,89.0,15471,2,No,23,No,3,0,34
1002960,No,286.0,iOS and Android,13021.0,1,3,Financial,51.0,3984,7,Yes,14,No,3,0,11
1002961,No,182.0,Android,23587.0,11,2,Other,103.0,4062,0,No,23,No,4,1,8
1002962,Yes,271.0,iOS and Android,,1,4,Financial,97.0,3464,9,No,376,Yes,2,0,14
1002963,No,256.0,iOS and Android,14711.0,1,4,Financial,60.0,12050,0,No,21,No,3,0,18
1002964,No,159.0,iOS and Android,13717.0,15,2,Financial,108.0,1289,1,No,23,No,4,0,0
1002965,Yes,256.0,iOS and Android,24511.0,1,1,Medical,90.0,3003,2,No,19,No,3,0,14
1002966,No,399.0,iOS and Android,44902.0,1,3,Other,66.0,19145,4,No,15,No,4,1,30
1002967,Yes,241.0,iOS,39410.0,16,1,Financial,79.0,3976,3,Yes,381,Yes,2,0,15
1002968,No,316.0,iOS and Android,24219.0,1,4,Social media,57.0,6885,1,No,21,No,4,1,11
1002969,No,332.0,iOS and Android,16728.0,1,4,Medical,47.0,10288,4,No,20,No,4,1,28
1002970,No,347.0,iOS and Android,24713.0,1,4,Social media,96.0,18999,3,No,18,No,4,0,26
1002971,No,248.0,iOS and Android,32384.0,1,3,Medical,88.0,2546,4,No,20,No,4,0,15
1002972,No,331.0,iOS and Android,51100.0,10,4,Other,54.0,6505,4,Yes,20,No,4,0,15
1002973,No,226.0,iOS and Android,4415.0,1,2,Medical,98.0,2246,3,No,23,No,1,0,13
1002974,Yes,294.0,iOS and Android,31374.0,1,3,Entertainment,68.0,2139,4,No,23,No,3,1,26
1002975,Yes,,iOS and Android,28489.0,1,3,Medical,66.0,2350,4,Yes,20,No,1,1,14
1002976,No,323.0,iOS and Android,44585.0,1,2,Medical,84.0,2697,1,No,21,No,4,2,13
1002977,Yes,376.0,iOS and Android,30459.0,1,2,Social media,91.0,2742,3,Yes,22,No,3,0,5
1002978,No,,iOS and Android,31195.0,1,3,Social media,,2056,1,No,20,No,1,0,5
1002979,No,271.0,iOS and Android,29850.0,1,4,Financial,92.0,3475,11,Yes,19,No,4,1,11
1002980,No,249.0,iOS,39979.0,1,3,Financial,54.0,5421,3,No,30,No,1,2,16
1002981,No,265.0,iOS and Android,16283.0,1,2,Other,84.0,1996,1,No,17,No,3,1,4
1002982,No,205.0,iOS and Android,43446.0,1,4,Financial,44.0,2398,3,No,19,No,4,1,5
1002983,Yes,,iOS and Android,,25,3,Financial,55.0,2341,3,No,23,No,3,0,7
1002984,No,204.0,iOS,34832.0,1,3,Financial,44.0,8784,3,No,27,No,4,0,17
1002985,No,226.0,iOS,25268.0,1,2,Medical,64.0,4057,1,No,28,Yes,4,0,15
1002986,Yes,309.0,iOS and Android,47635.0,12,3,Entertainment,57.0,19589,2,No,21,No,4,0,27
1002987,No,257.0,Android,37315.0,23,4,Social media,83.0,4618,1,No,23,Yes,3,0,14
1002988,No,,iOS and Android,14325.0,19,2,Financial,86.0,3074,4,No,28,Yes,1,0,12
1002989,No,346.0,iOS,42427.0,1,4,Social media,111.0,5812,6,Yes,26,Yes,3,0,19
1002990,No,264.0,iOS and Android,43046.0,1,1,Financial,51.0,2312,1,No,25,No,4,0,3
1002991,Yes,361.0,iOS and Android,21945.0,1,2,Financial,106.0,5435,11,Yes,17,No,4,0,32
1002992,Yes,212.0,iOS and Android,50221.0,1,4,Entertainment,55.0,3487,3,Yes,23,No,3,0,8
1002993,No,332.0,iOS and Android,52116.0,1,5,Social media,81.0,5511,5,Yes,427,Yes,3,1,9
1002994,No,264.0,Android,38438.0,11,2,Medical,91.0,9927,2,Yes,17,No,3,1,14
1002995,No,196.0,iOS and Android,50537.0,23,3,Social media,56.0,4205,9,Yes,26,No,3,1,8
1002996,No,249.0,iOS,18066.0,1,2,Financial,104.0,13498,1,Yes,23,No,3,0,20
1002997,No,264.0,iOS,29895.0,18,5,Financial,85.0,9127,1,No,437,Yes,4,1,13
1002998,No,,iOS and Android,,23,4,Medical,42.0,4071,4,Yes,23,No,3,1,8
1002999,No,234.0,iOS and Android,22972.0,1,4,Financial,56.0,5975,3,No,499,Yes,4,1,13
1003000,No,278.0,iOS and Android,39070.0,1,4,Financial,60.0,6037,2,No,23,No,3,1,9
1003001,No,,iOS and Android,,1,3,Medical,46.0,6219,1,Yes,363,Yes,2,1,16
1003002,No,286.0,iOS,22891.0,29,5,Financial,,2446,3,No,17,No,4,0,14
1003003,No,376.0,iOS and Android,34660.0,1,2,Medical,58.0,18794,6,Yes,24,No,4,1,35
1003004,No,444.0,iOS and Android,50272.0,25,3,Financial,108.0,7694,9,No,22,No,4,0,31
1003005,No,272.0,iOS and Android,42845.0,1,3,Entertainment,74.0,10141,2,No,19,No,2,3,22
1003006,No,414.0,iOS and Android,29298.0,1,3,Medical,45.0,14808,2,Yes,20,No,3,3,26
1003007,No,,iOS,41872.0,11,3,Financial,102.0,6539,2,No,20,No,3,0,7
1003008,No,339.0,iOS and Android,46913.0,1,3,Financial,69.0,9771,2,No,24,No,3,1,29
1003009,No,264.0,iOS,23272.0,1,3,Medical,91.0,2245,6,No,20,No,4,1,10
1003010,Yes,272.0,iOS and Android,11173.0,1,3,Medical,90.0,3441,1,Yes,24,No,1,1,3
1003011,No,443.0,iOS,42923.0,1,1,Financial,65.0,5528,7,No,14,No,4,0,22
1003012,No,,iOS and Android,46526.0,1,3,Financial,90.0,2755,1,No,28,Yes,4,1,8
1003013,No,233.0,iOS and Android,37909.0,1,4,Medical,96.0,2547,1,No,27,No,2,0,9
1003014,No,241.0,iOS and Android,19230.0,1,3,Financial,78.0,6273,1,No,27,No,2,2,14
1003015,No,271.0,iOS and Android,4664.0,1,3,Financial,66.0,3096,3,No,20,No,2,0,14
1003016,No,,iOS and Android,26160.0,1,4,Financial,76.0,4469,3,No,30,Yes,4,0,13
1003017,No,264.0,iOS and Android,27203.0,1,4,Social media,43.0,4358,0,No,24,No,2,0,20
1003018,No,339.0,iOS and Android,6802.0,1,4,Game,58.0,13288,5,Yes,23,No,2,0,24
1003019,No,280.0,iOS and Android,13942.0,1,4,Medical,36.0,13712,5,No,19,No,1,0,19
1003020,No,346.0,iOS and Android,33109.0,1,2,Medical,86.0,5072,8,Yes,27,Yes,4,1,21
1003021,No,226.0,iOS and Android,29855.0,1,1,Financial,60.0,5176,3,Yes,20,No,3,2,17
1003022,No,264.0,iOS and Android,42527.0,1,3,Medical,36.0,2904,1,No,27,No,1,0,12
1003023,No,414.0,iOS and Android,3925.0,1,2,Financial,77.0,10298,4,No,23,No,4,1,28
1003024,No,287.0,Android,20095.0,1,3,Medical,85.0,5373,7,Yes,17,No,4,3,23
1003025,No,257.0,iOS and Android,40395.0,1,2,Medical,103.0,4372,2,No,26,No,3,0,6
1003026,No,422.0,iOS and Android,,1,3,Financial,,7309,5,No,14,No,1,0,41
1003027,No,174.0,iOS and Android,18966.0,1,1,Entertainment,70.0,2378,3,No,18,No,3,1,8
1003028,No,384.0,iOS and Android,15152.0,1,4,Financial,106.0,2133,3,No,425,Yes,2,2,17
1003029,No,226.0,iOS and Android,10120.0,1,3,Financial,108.0,4200,2,No,23,No,1,3,15
1003030,Yes,346.0,iOS and Android,23445.0,1,2,Medical,74.0,9672,1,No,27,No,4,0,17
1003031,No,302.0,iOS,18584.0,1,4,Financial,93.0,13548,2,No,29,Yes,4,1,32
1003032,No,384.0,iOS and Android,22150.0,21,4,Social media,80.0,5481,1,Yes,439,Yes,4,0,19
1003033,No,226.0,iOS and Android,,1,2,Medical,74.0,5250,2,Yes,24,No,2,3,15
1003034,No,347.0,iOS,22374.0,1,3,Medical,47.0,10725,4,Yes,22,No,3,1,21
1003035,No,242.0,iOS and Android,38294.0,1,4,Medical,98.0,5056,3,No,27,No,1,0,17
1003036,No,,iOS and Android,42643.0,1,4,Entertainment,71.0,13606,10,No,22,No,1,1,25
1003037,No,181.0,iOS and Android,47392.0,1,2,Other,39.0,5053,2,No,301,Yes,1,1,9
1003038,No,211.0,Android,4241.0,1,3,Medical,54.0,4273,3,No,19,No,2,0,13
1003039,No,436.0,iOS and Android,23915.0,10,4,Medical,43.0,13929,1,No,21,No,3,0,38
1003040,No,332.0,Android,17161.0,23,3,Medical,75.0,2102,6,No,17,No,3,1,21
1003041,Yes,279.0,iOS and Android,28294.0,1,4,Tour  Travel,76.0,2113,6,Yes,30,Yes,4,0,11
1003042,No,242.0,iOS and Android,28976.0,1,1,Financial,86.0,3004,2,No,20,No,4,0,1
1003043,Yes,151.0,iOS,30531.0,1,3,Financial,79.0,2982,3,Yes,26,No,2,0,5
1003044,No,257.0,iOS and Android,23325.0,1,4,Other,56.0,4853,3,No,20,No,3,0,18
1003045,No,278.0,Android,36431.0,1,2,Financial,109.0,5213,7,No,26,No,4,1,21
1003046,No,444.0,Android,49746.0,1,4,Tour  Travel,47.0,18897,9,No,25,Yes,4,1,33
1003047,No,377.0,iOS,39059.0,1,3,Financial,78.0,18220,3,Yes,28,No,1,0,31
1003048,Yes,188.0,iOS and Android,8431.0,1,3,Social media,56.0,5787,3,Yes,15,No,4,0,8
1003049,No,189.0,iOS and Android,44839.0,1,1,Medical,75.0,2942,2,No,17,No,3,2,5
1003050,No,166.0,iOS and Android,18729.0,15,3,Medical,71.0,2917,1,No,26,No,3,0,5
1003051,No,384.0,iOS,50990.0,1,4,Medical,38.0,7529,5,No,461,Yes,3,0,29
1003052,Yes,256.0,iOS,23064.0,1,3,Financial,80.0,6115,1,Yes,322,Yes,4,0,11
1003053,No,406.0,Android,5011.0,26,3,Tour  Travel,40.0,17368,3,Yes,17,No,3,0,28
1003054,No,182.0,iOS and Android,39492.0,18,1,Financial,61.0,2830,1,No,15,No,3,1,11
1003055,No,256.0,iOS and Android,36117.0,1,4,Financial,50.0,4548,7,No,27,No,3,1,20
1003056,No,279.0,iOS and Android,41651.0,1,3,Financial,92.0,7485,2,No,22,No,1,0,17
1003057,No,256.0,iOS and Android,47428.0,,3,Medical,56.0,11687,4,No,20,No,4,0,23
1003058,No,272.0,iOS,51395.0,,2,Entertainment,100.0,9784,2,No,24,No,3,1,13
1003059,No,271.0,iOS and Android,32301.0,1,2,Financial,51.0,2895,5,No,324,Yes,1,1,9
1003060,No,324.0,iOS,13834.0,26,2,Financial,100.0,17004,2,Yes,16,No,4,2,30
1003061,No,226.0,iOS,45954.0,23,3,Financial,110.0,2670,1,No,355,Yes,3,3,11
1003062,No,248.0,Android,26291.0,22,2,Social media,108.0,6197,2,No,20,No,1,1,10
1003063,Yes,422.0,iOS and Android,15465.0,14,4,Financial,86.0,5023,10,Yes,24,No,1,3,9
1003064,No,384.0,iOS and Android,23985.0,1,3,Financial,60.0,19596,9,No,16,No,3,0,29
1003065,Yes,234.0,iOS and Android,8745.0,1,4,Financial,88.0,6212,6,Yes,23,No,2,0,17
1003066,No,197.0,iOS and Android,29474.0,1,3,Other,54.0,2425,1,No,427,No,3,0,7
1003067,Yes,436.0,iOS and Android,5182.0,23,4,Medical,102.0,10369,1,No,19,No,4,1,135
1003068,Yes,143.0,iOS and Android,18525.0,22,1,Social media,64.0,1718,3,Yes,22,No,4,0,1
1003069,No,167.0,iOS and Android,20840.0,1,1,Entertainment,112.0,2567,0,No,26,No,3,1,12
1003070,No,368.0,iOS and Android,16500.0,20,4,Medical,104.0,6611,2,No,23,No,3,0,17
1003071,No,324.0,iOS,33531.0,28,3,Medical,79.0,4784,6,No,21,No,4,0,24
1003072,No,376.0,iOS,28365.0,12,3,,84.0,9254,6,No,19,No,4,0,18
1003073,Yes,233.0,iOS and Android,19020.0,20,3,Financial,84.0,4599,5,Yes,18,No,3,1,8
1003074,No,308.0,iOS and Android,28112.0,1,1,Financial,,8234,5,Yes,19,No,3,1,18
1003075,No,196.0,iOS and Android,47469.0,25,1,Financial,67.0,2996,2,,338,Yes,4,1,14
1003076,No,,iOS and Android,7603.0,1,2,Medical,91.0,4995,8,No,24,Yes,4,2,11
1003077,Yes,383.0,iOS,,1,4,Financial,58.0,10701,2,No,20,No,4,0,24
1003078,No,,iOS and Android,46561.0,1,4,Financial,58.0,5944,5,No,25,No,3,1,25
1003079,No,189.0,iOS and Android,33608.0,28,3,Financial,50.0,8696,2,No,30,No,4,0,12
1003080,No,227.0,iOS and Android,43443.0,1,3,Tour  Travel,53.0,6388,2,Yes,25,No,4,0,14
1003081,Yes,242.0,iOS and Android,36199.0,1,3,Medical,53.0,4247,7,No,332,Yes,1,0,18
1003082,No,339.0,iOS and Android,46102.0,29,3,Medical,91.0,3507,7,No,19,No,2,0,17
1003083,No,286.0,iOS and Android,12786.0,1,5,Entertainment,40.0,4361,4,Yes,30,Yes,2,0,24
1003084,No,226.0,iOS and Android,15365.0,18,3,Financial,84.0,2692,1,No,17,No,3,0,6
1003085,No,241.0,iOS,24158.0,1,2,Medical,50.0,4715,2,No,20,No,4,3,17
1003086,No,227.0,iOS and Android,7065.0,1,3,Entertainment,95.0,3248,6,No,26,No,4,1,17
1003087,No,226.0,iOS and Android,49983.0,1,1,Medical,45.0,2764,2,No,24,No,4,0,11
1003088,No,309.0,iOS,30034.0,10,3,Financial,98.0,17233,6,No,17,No,2,1,28
1003089,No,309.0,iOS and Android,32704.0,1,4,Financial,109.0,2285,2,No,29,Yes,4,1,9
1003090,No,144.0,iOS and Android,41366.0,1,1,Medical,92.0,1534,2,No,19,No,4,0,8
1003091,No,301.0,iOS,48869.0,26,3,Medical,61.0,5655,3,No,23,No,1,1,27
1003092,No,,iOS and Android,23219.0,1,5,Social media,100.0,7348,1,No,25,No,1,2,19
1003093,No,399.0,iOS and Android,50296.0,1,2,Social media,40.0,2357,3,Yes,29,Yes,4,1,20
1003094,No,339.0,iOS and Android,6824.0,1,3,Financial,68.0,2401,8,No,30,No,3,1,24
1003095,No,,iOS,33889.0,1,3,Social media,48.0,9043,1,No,21,No,4,0,17
1003096,No,219.0,Android,52408.0,1,1,Entertainment,53.0,4373,2,No,23,No,1,1,18
1003097,No,384.0,iOS and Android,40962.0,1,4,Medical,39.0,6186,2,No,27,No,3,0,15
1003098,No,,iOS and Android,40111.0,1,3,Medical,90.0,3395,6,Yes,29,Yes,2,1,14
1003099,No,301.0,iOS and Android,22098.0,1,4,Social media,82.0,10910,7,No,17,No,1,1,19
1003100,No,256.0,iOS,10638.0,1,4,Social media,86.0,2276,6,No,27,No,4,1,7
1003101,No,166.0,iOS and Android,43999.0,19,1,Medical,93.0,2376,1,No,459,Yes,1,2,9
1003102,No,204.0,Android,24220.0,1,3,Medical,71.0,2076,8,No,25,No,4,1,7
1003103,No,211.0,iOS and Android,15446.0,21,3,Medical,57.0,2763,1,No,23,No,3,1,12
1003104,No,429.0,iOS and Android,11729.0,24,2,Financial,89.0,9484,3,Yes,25,No,2,1,17
1003105,No,,Android,50782.0,1,3,Medical,92.0,2610,1,Yes,25,No,4,1,8
1003106,No,376.0,iOS and Android,50862.0,11,3,Financial,66.0,19979,4,No,26,No,2,0,31
1003107,No,309.0,iOS and Android,16316.0,14,3,Financial,63.0,2499,6,No,22,No,1,1,17
1003108,No,226.0,iOS and Android,46903.0,1,3,Financial,52.0,9462,4,No,23,No,3,1,17
1003109,No,286.0,iOS and Android,24614.0,1,4,Financial,64.0,8744,5,No,460,Yes,3,0,18
1003110,No,242.0,iOS and Android,4244.0,1,5,Financial,53.0,3083,3,No,26,Yes,1,0,11
1003111,No,203.0,iOS and Android,40526.0,17,3,Entertainment,64.0,3102,0,Yes,19,No,4,1,15
1003112,Yes,144.0,iOS,21111.0,1,1,Entertainment,110.0,2384,2,No,26,Yes,1,0,3
1003113,No,271.0,iOS,,1,2,Medical,36.0,2131,5,No,24,No,3,0,15
1003114,No,226.0,Android,3915.0,1,3,Medical,79.0,3125,2,No,17,No,3,2,15
1003115,No,339.0,iOS and Android,44412.0,1,2,Financial,37.0,5060,5,Yes,16,No,1,1,10
1003116,No,422.0,iOS and Android,24993.0,1,3,Financial,79.0,4309,5,Yes,27,No,3,1,28
1003117,No,250.0,iOS and Android,4739.0,1,3,Financial,105.0,2558,2,No,18,No,1,0,13
1003118,Yes,144.0,iOS and Android,10655.0,1,3,Financial,55.0,1158,3,No,453,Yes,3,0,3
1003119,No,346.0,iOS and Android,18458.0,1,2,Social media,100.0,10512,2,No,28,Yes,3,3,30
1003120,No,286.0,iOS and Android,48333.0,1,2,Financial,84.0,2331,3,No,22,No,3,0,3
1003121,No,234.0,iOS and Android,4930.0,12,1,Medical,102.0,3971,10,Yes,300,Yes,3,1,12
1003122,No,257.0,iOS and Android,22046.0,27,2,Medical,,2363,4,No,23,No,4,0,15
1003123,Yes,309.0,iOS and Android,47502.0,20,2,Social media,83.0,3184,3,,26,Yes,4,0,11
1003124,No,377.0,iOS and Android,11515.0,1,3,Medical,96.0,3736,3,No,25,No,4,1,10
1003125,No,399.0,iOS and Android,37971.0,13,2,Medical,71.0,4507,1,No,15,No,3,2,10
1003126,No,249.0,iOS and Android,32623.0,14,3,Medical,77.0,2802,2,No,22,No,4,1,11
1003127,No,301.0,iOS and Android,34657.0,1,1,Medical,53.0,19089,2,No,19,No,2,1,21
1003128,No,413.0,iOS and Android,24267.0,14,4,Medical,67.0,18776,10,No,20,No,4,0,45
1003129,No,257.0,iOS,37458.0,1,1,Financial,55.0,9597,3,No,29,No,3,0,14
1003130,No,384.0,iOS and Android,10991.0,1,3,Medical,109.0,13777,3,No,30,No,3,0,28
1003131,No,,iOS and Android,24510.0,1,4,Financial,70.0,20059,2,No,25,No,1,1,40
1003132,No,204.0,iOS and Android,31325.0,1,3,Medical,109.0,2320,1,No,26,No,4,0,17
1003133,Yes,,iOS and Android,19495.0,23,2,Financial,58.0,5975,4,Yes,17,No,1,0,15
1003134,No,324.0,Android,47077.0,1,3,Medical,48.0,2145,6,No,20,No,4,3,12
1003135,No,338.0,Android,41857.0,1,2,Medical,73.0,16848,11,No,474,Yes,4,1,29
1003136,No,279.0,iOS and Android,10180.0,21,3,Financial,73.0,3607,3,Yes,18,No,1,1,12
1003137,No,263.0,iOS,4860.0,1,3,Medical,48.0,4475,6,No,22,No,4,0,17
1003138,No,316.0,Android,32449.0,21,2,Medical,43.0,5317,3,No,20,No,2,1,17
1003139,No,286.0,iOS and Android,44173.0,1,4,Financial,98.0,6611,9,No,21,No,2,0,18
1003140,No,286.0,iOS and Android,37974.0,29,3,Entertainment,61.0,6306,3,No,29,No,1,1,16
1003141,No,,iOS,16550.0,1,1,Entertainment,67.0,4355,5,No,24,No,3,1,7
1003142,No,368.0,Android,35103.0,18,4,Financial,104.0,6846,1,Yes,21,No,1,2,12
1003143,No,256.0,iOS,30766.0,10,4,Medical,55.0,3855,2,Yes,25,No,4,1,15
1003144,No,,iOS and Android,31706.0,19,2,Medical,105.0,2794,8,Yes,24,No,3,1,20
1003145,Yes,286.0,iOS and Android,,29,1,Medical,75.0,6716,9,Yes,23,No,2,0,22
1003146,Yes,219.0,iOS and Android,4272.0,27,3,Social media,41.0,7683,2,No,28,Yes,4,3,13
1003147,No,166.0,iOS and Android,39801.0,1,3,Financial,71.0,2388,2,,28,No,1,1,6
1003148,No,272.0,iOS,22260.0,18,1,Medical,82.0,2198,3,No,24,No,1,0,18
1003149,No,301.0,Android,40333.0,1,5,Financial,70.0,4925,11,No,21,No,4,1,8
1003150,No,347.0,iOS and Android,22572.0,1,4,Medical,112.0,9455,7,No,27,No,3,1,18
1003151,Yes,242.0,iOS and Android,36618.0,1,4,Medical,37.0,10441,1,No,21,No,3,0,19
1003152,No,,Android,29047.0,1,1,Financial,94.0,8514,1,No,28,Yes,3,0,16
1003153,No,,iOS,,20,3,Financial,101.0,10027,2,No,17,No,4,0,12
1003154,No,383.0,iOS and Android,51449.0,1,4,Financial,93.0,12536,7,No,20,No,4,2,24
1003155,Yes,226.0,iOS and Android,35209.0,1,3,OTT,102.0,2711,7,Yes,18,No,3,0,13
1003156,No,310.0,iOS and Android,31398.0,1,3,Financial,85.0,13639,4,Yes,28,No,3,0,18
1003157,Yes,226.0,iOS,11733.0,26,4,Social media,63.0,6741,7,No,26,No,3,0,15
1003158,Yes,219.0,iOS and Android,34769.0,1,3,Entertainment,98.0,2100,0,No,22,No,4,0,14
1003159,No,338.0,Android,36854.0,1,3,Medical,65.0,8924,7,No,23,No,4,0,27
1003160,No,406.0,iOS and Android,40177.0,1,3,Social media,64.0,5983,2,No,25,No,4,1,22
1003161,No,272.0,iOS and Android,48895.0,1,2,Financial,68.0,5956,8,No,27,No,4,0,22
1003162,No,250.0,iOS and Android,5193.0,1,4,Medical,55.0,2669,7,No,29,Yes,4,0,7
1003163,No,278.0,iOS,23248.0,11,3,Other,54.0,12227,2,Yes,19,No,3,3,14
1003164,No,286.0,iOS and Android,4214.0,1,3,Financial,89.0,10649,1,No,24,No,3,2,24
1003165,No,,Android,34312.0,1,4,Medical,102.0,4404,2,No,24,No,4,1,15
1003166,No,444.0,iOS and Android,5002.0,1,3,Financial,81.0,2226,4,No,27,No,1,1,8
1003167,No,280.0,iOS,11202.0,1,4,Social media,46.0,2849,4,No,25,No,3,1,20
1003168,No,219.0,iOS,,1,1,Medical,54.0,7973,2,No,22,No,4,1,16
1003169,No,264.0,iOS,33073.0,1,3,Social media,103.0,8842,2,No,20,No,1,0,17
1003170,Yes,219.0,iOS and Android,31398.0,18,1,Medical,,2431,2,Yes,18,No,3,0,8
1003171,No,392.0,iOS and Android,46352.0,1,3,Financial,95.0,3261,9,,20,No,2,0,10
1003172,No,317.0,iOS and Android,18663.0,1,2,Entertainment,67.0,19274,2,No,21,No,4,0,25
1003173,No,443.0,iOS and Android,28678.0,1,2,Medical,65.0,2312,9,No,21,No,4,0,10
1003174,No,377.0,iOS and Android,29928.0,1,4,Medical,79.0,19573,4,No,17,No,3,1,38
1003175,Yes,249.0,iOS and Android,28492.0,14,3,Medical,65.0,2478,6,Yes,21,No,3,1,13
1003176,No,324.0,iOS and Android,36239.0,16,3,Social media,91.0,16109,6,Yes,29,Yes,3,1,31
1003177,Yes,248.0,iOS and Android,16321.0,1,2,Financial,48.0,2765,9,No,28,Yes,1,0,15
1003178,No,392.0,Android,27031.0,1,4,Financial,88.0,19110,2,Yes,23,No,4,0,35
1003179,No,241.0,iOS and Android,49073.0,1,2,Financial,65.0,3984,3,No,17,No,1,1,14
1003180,Yes,241.0,iOS and Android,18059.0,1,3,Financial,71.0,3783,0,Yes,20,No,4,0,8
1003181,No,,iOS and Android,50135.0,1,4,Medical,108.0,2275,8,No,19,No,3,3,11
1003182,No,242.0,,34195.0,26,4,Social media,112.0,4508,0,No,29,No,1,0,7
1003183,No,309.0,iOS and Android,49428.0,19,2,Financial,45.0,3130,4,No,28,No,1,2,22
1003184,No,301.0,iOS and Android,45549.0,24,2,Entertainment,73.0,3370,1,No,28,No,1,2,14
1003185,No,339.0,iOS and Android,8869.0,1,3,Other,84.0,19259,0,No,21,No,3,1,29
1003186,No,234.0,iOS,46483.0,1,4,Medical,86.0,13722,10,No,24,No,1,1,16
1003187,No,249.0,iOS and Android,29154.0,1,4,Financial,72.0,2965,2,No,18,No,3,1,12
1003188,No,256.0,iOS and Android,16490.0,1,4,Financial,98.0,6009,7,No,23,No,2,1,17
1003189,No,279.0,iOS and Android,35631.0,1,2,Medical,95.0,3961,3,No,20,No,1,1,23
1003190,No,339.0,iOS,42003.0,1,4,Financial,89.0,6477,4,No,28,No,4,1,11
1003191,Yes,279.0,iOS,17682.0,10,3,Medical,72.0,10104,7,No,23,No,2,2,23
1003192,No,294.0,iOS,17705.0,1,4,Entertainment,72.0,10995,0,No,368,Yes,4,0,24
1003193,No,,iOS and Android,23322.0,15,3,Financial,65.0,2380,1,No,26,No,1,0,15
1003194,No,316.0,iOS and Android,32100.0,17,2,Financial,,6600,5,Yes,17,No,3,0,18
1003195,No,219.0,iOS and Android,43679.0,20,2,Social media,55.0,6972,3,No,26,No,4,1,17
1003196,No,188.0,iOS and Android,24012.0,1,3,Financial,68.0,4941,1,No,22,No,4,2,8
1003197,No,316.0,iOS and Android,9459.0,1,3,Medical,67.0,2652,0,Yes,18,No,3,1,14
1003198,No,302.0,iOS and Android,49590.0,1,2,Medical,56.0,19478,1,No,27,No,4,1,29
1003199,No,384.0,iOS and Android,,1,3,Financial,104.0,2767,3,No,14,No,2,0,5
1003200,Yes,233.0,iOS,10782.0,29,2,Medical,82.0,3536,2,No,22,No,2,0,13
1003201,No,241.0,iOS,45931.0,1,3,Financial,109.0,2844,3,No,352,Yes,3,0,13
1003202,No,287.0,Android,46477.0,,2,Financial,44.0,5300,5,No,29,No,4,1,19
1003203,No,241.0,iOS and Android,4511.0,1,1,Entertainment,89.0,2218,6,No,22,No,4,0,17
1003204,No,346.0,iOS and Android,17121.0,1,3,Entertainment,81.0,16913,4,Yes,18,No,2,1,34
1003205,Yes,211.0,iOS and Android,18561.0,1,4,Financial,85.0,3537,4,No,20,No,3,0,10
1003206,No,219.0,iOS and Android,42380.0,1,3,Medical,83.0,6696,3,No,26,No,2,2,15
1003207,No,234.0,iOS and Android,51246.0,23,3,Medical,76.0,5633,0,No,27,Yes,2,1,18
1003208,No,189.0,Android,23673.0,1,2,Financial,94.0,4051,2,No,16,No,4,2,10
